file,label,n_points
valve_0418_lidar_classes.ply,4,319
valve_0418_lidar_classes.ply,5,167
valve_0418_lidar_classes.ply,6,818
valve_0418_lidar_classes.ply,7,189
valve_0418_lidar_classes.ply,8,129
valve_0418_lidar_classes.ply,9,242
valve_0418_lidar_classes.ply,10,327
valve_0418_lidar_classes.ply,11,361
valve_0418_lidar_classes.ply,12,521
valve_0418_lidar_classes.ply,13,934
valve_0419_lidar_classes.ply,0,986
valve_0419_lidar_classes.ply,1,258
valve_0419_lidar_classes.ply,2,177
valve_0419_lidar_classes.ply,3,399
valve_0419_lidar_classes.ply,4,251
valve_0419_lidar_classes.ply,5,150
valve_0419_lidar_classes.ply,6,808
valve_0419_lidar_classes.ply,7,167
valve_0419_lidar_classes.ply,8,114
valve_0419_lidar_classes.ply,9,230
valve_0419_lidar_classes.ply,10,286
valve_0419_lidar_classes.ply,11,401
valve_0419_lidar_classes.ply,12,439
valve_0419_lidar_classes.ply,13,1145
valve_0420_lidar_classes.ply,0,974
valve_0420_lidar_classes.ply,1,220
valve_0420_lidar_classes.ply,2,173
valve_0420_lidar_classes.ply,3,375
valve_0420_lidar_classes.ply,4,357
valve_0420_lidar_classes.ply,5,143
valve_0420_lidar_classes.ply,6,765
valve_0420_lidar_classes.ply,7,155
valve_0420_lidar_classes.ply,8,121
valve_0420_lidar_classes.ply,9,276
valve_0420_lidar_classes.ply,10,288
valve_0420_lidar_classes.ply,11,370
valve_0420_lidar_classes.ply,12,455
valve_0420_lidar_classes.ply,13,934
valve_0421_lidar_classes.ply,0,1052
valve_0421_lidar_classes.ply,1,241
valve_0421_lidar_classes.ply,2,138
valve_0421_lidar_classes.ply,3,433
valve_0421_lidar_classes.ply,4,320
valve_0421_lidar_classes.ply,5,140
valve_0421_lidar_classes.ply,6,839
valve_0421_lidar_classes.ply,7,167
valve_0421_lidar_classes.ply,8,214
valve_0421_lidar_classes.ply,9,317
valve_0421_lidar_classes.ply,10,279
valve_0421_lidar_classes.ply,11,363
valve_0421_lidar_classes.ply,12,433
valve_0421_lidar_classes.ply,13,1061
valve_0422_lidar_classes.ply,0,984
valve_0422_lidar_classes.ply,1,233
valve_0422_lidar_classes.ply,2,161
valve_0422_lidar_classes.ply,3,392
valve_0422_lidar_classes.ply,4,311
valve_0422_lidar_classes.ply,5,151
valve_0422_lidar_classes.ply,6,719
valve_0422_lidar_classes.ply,7,181
valve_0422_lidar_classes.ply,8,126
valve_0422_lidar_classes.ply,9,240
valve_0422_lidar_classes.ply,10,274
valve_0422_lidar_classes.ply,11,405
valve_0422_lidar_classes.ply,12,541
valve_0422_lidar_classes.ply,13,974
valve_0423_lidar_classes.ply,0,1140
valve_0423_lidar_classes.ply,1,257
valve_0423_lidar_classes.ply,2,156
valve_0423_lidar_classes.ply,3,374
valve_0423_lidar_classes.ply,4,372
valve_0423_lidar_classes.ply,5,120
valve_0423_lidar_classes.ply,6,737
valve_0423_lidar_classes.ply,7,118
valve_0423_lidar_classes.ply,8,231
valve_0423_lidar_classes.ply,9,292
valve_0423_lidar_classes.ply,10,238
valve_0423_lidar_classes.ply,11,447
valve_0423_lidar_classes.ply,12,436
valve_0423_lidar_classes.ply,13,1001
valve_0424_lidar_classes.ply,0,1065
valve_0424_lidar_classes.ply,1,227
valve_0424_lidar_classes.ply,2,172
valve_0424_lidar_classes.ply,3,366
valve_0424_lidar_classes.ply,4,398
valve_0424_lidar_classes.ply,5,115
valve_0424_lidar_classes.ply,6,801
valve_0424_lidar_classes.ply,7,165
valve_0424_lidar_classes.ply,8,163
valve_0424_lidar_classes.ply,9,238
valve_0424_lidar_classes.ply,10,263
valve_0424_lidar_classes.ply,11,353
valve_0424_lidar_classes.ply,12,431
valve_0424_lidar_classes.ply,13,1031
valve_0425_lidar_classes.ply,0,1034
valve_0425_lidar_classes.ply,1,207
valve_0425_lidar_classes.ply,2,169
valve_0425_lidar_classes.ply,3,361
valve_0425_lidar_classes.ply,4,329
valve_0425_lidar_classes.ply,5,136
valve_0425_lidar_classes.ply,6,771
valve_0425_lidar_classes.ply,7,196
valve_0425_lidar_classes.ply,8,219
valve_0425_lidar_classes.ply,9,250
valve_0425_lidar_classes.ply,10,289
valve_0425_lidar_classes.ply,11,403
valve_0425_lidar_classes.ply,12,614
valve_0425_lidar_classes.ply,13,1068
valve_0426_lidar_classes.ply,0,985
valve_0426_lidar_classes.ply,1,243
valve_0426_lidar_classes.ply,2,173
valve_0426_lidar_classes.ply,3,368
valve_0426_lidar_classes.ply,4,363
valve_0426_lidar_classes.ply,5,161
valve_0426_lidar_classes.ply,6,778
valve_0426_lidar_classes.ply,7,220
valve_0426_lidar_classes.ply,8,149
valve_0426_lidar_classes.ply,9,187
valve_0426_lidar_classes.ply,10,299
valve_0426_lidar_classes.ply,11,365
valve_0426_lidar_classes.ply,12,486
valve_0426_lidar_classes.ply,13,1024
valve_0427_lidar_classes.ply,0,1014
valve_0427_lidar_classes.ply,1,247
valve_0427_lidar_classes.ply,2,157
valve_0427_lidar_classes.ply,3,403
valve_0427_lidar_classes.ply,4,319
valve_0427_lidar_classes.ply,5,171
valve_0427_lidar_classes.ply,6,860
valve_0427_lidar_classes.ply,7,166
valve_0427_lidar_classes.ply,8,220
valve_0427_lidar_classes.ply,9,262
valve_0427_lidar_classes.ply,10,260
valve_0427_lidar_classes.ply,11,400
valve_0427_lidar_classes.ply,12,622
valve_0427_lidar_classes.ply,13,973
valve_0428_lidar_classes.ply,0,995
valve_0428_lidar_classes.ply,1,227
valve_0428_lidar_classes.ply,2,176
valve_0428_lidar_classes.ply,3,358
valve_0428_lidar_classes.ply,4,339
valve_0428_lidar_classes.ply,5,136
valve_0428_lidar_classes.ply,6,875
valve_0428_lidar_classes.ply,7,222
valve_0428_lidar_classes.ply,8,197
valve_0428_lidar_classes.ply,9,243
valve_0428_lidar_classes.ply,10,347
valve_0428_lidar_classes.ply,11,360
valve_0428_lidar_classes.ply,12,642
valve_0428_lidar_classes.ply,13,899
valve_0429_lidar_classes.ply,0,1025
valve_0429_lidar_classes.ply,1,227
valve_0429_lidar_classes.ply,2,169
valve_0429_lidar_classes.ply,3,387
valve_0429_lidar_classes.ply,4,291
valve_0429_lidar_classes.ply,5,181
valve_0429_lidar_classes.ply,6,739
valve_0429_lidar_classes.ply,7,141
valve_0429_lidar_classes.ply,8,210
valve_0429_lidar_classes.ply,9,287
valve_0429_lidar_classes.ply,10,269
valve_0429_lidar_classes.ply,11,377
valve_0429_lidar_classes.ply,12,523
valve_0429_lidar_classes.ply,13,965
valve_0430_lidar_classes.ply,0,1063
valve_0430_lidar_classes.ply,1,246
valve_0430_lidar_classes.ply,2,182
valve_0430_lidar_classes.ply,3,400
valve_0430_lidar_classes.ply,4,332
valve_0430_lidar_classes.ply,5,150
valve_0430_lidar_classes.ply,6,821
valve_0430_lidar_classes.ply,7,226
valve_0430_lidar_classes.ply,8,146
valve_0430_lidar_classes.ply,9,210
valve_0430_lidar_classes.ply,10,273
valve_0430_lidar_classes.ply,11,360
valve_0430_lidar_classes.ply,12,408
valve_0430_lidar_classes.ply,13,1097
valve_0431_lidar_classes.ply,0,914
valve_0431_lidar_classes.ply,1,226
valve_0431_lidar_classes.ply,2,160
valve_0431_lidar_classes.ply,3,417
valve_0431_lidar_classes.ply,4,334
valve_0431_lidar_classes.ply,5,155
valve_0431_lidar_classes.ply,6,906
valve_0431_lidar_classes.ply,7,207
valve_0431_lidar_classes.ply,8,138
valve_0431_lidar_classes.ply,9,210
valve_0431_lidar_classes.ply,10,281
valve_0431_lidar_classes.ply,11,395
valve_0431_lidar_classes.ply,12,456
valve_0431_lidar_classes.ply,13,1013
valve_0432_lidar_classes.ply,0,1074
valve_0432_lidar_classes.ply,1,222
valve_0432_lidar_classes.ply,2,172
valve_0432_lidar_classes.ply,3,400
valve_0432_lidar_classes.ply,4,317
valve_0432_lidar_classes.ply,5,139
valve_0432_lidar_classes.ply,6,846
valve_0432_lidar_classes.ply,7,134
valve_0432_lidar_classes.ply,8,169
valve_0432_lidar_classes.ply,9,253
valve_0432_lidar_classes.ply,10,240
valve_0432_lidar_classes.ply,11,480
valve_0432_lidar_classes.ply,12,474
valve_0432_lidar_classes.ply,13,1059
valve_0433_lidar_classes.ply,0,919
valve_0433_lidar_classes.ply,1,225
valve_0433_lidar_classes.ply,2,181
valve_0433_lidar_classes.ply,3,378
valve_0433_lidar_classes.ply,4,396
valve_0433_lidar_classes.ply,5,129
valve_0433_lidar_classes.ply,6,719
valve_0433_lidar_classes.ply,7,143
valve_0433_lidar_classes.ply,8,195
valve_0433_lidar_classes.ply,9,263
valve_0433_lidar_classes.ply,10,242
valve_0433_lidar_classes.ply,11,399
valve_0433_lidar_classes.ply,12,537
valve_0433_lidar_classes.ply,13,1055
valve_0435_lidar_classes.ply,0,993
valve_0435_lidar_classes.ply,1,269
valve_0435_lidar_classes.ply,2,158
valve_0435_lidar_classes.ply,3,388
valve_0435_lidar_classes.ply,4,339
valve_0435_lidar_classes.ply,5,140
valve_0435_lidar_classes.ply,6,868
valve_0435_lidar_classes.ply,7,198
valve_0435_lidar_classes.ply,8,132
valve_0435_lidar_classes.ply,9,292
valve_0435_lidar_classes.ply,10,256
valve_0435_lidar_classes.ply,11,361
valve_0435_lidar_classes.ply,12,482
valve_0435_lidar_classes.ply,13,1054
valve_0436_lidar_classes.ply,0,945
valve_0436_lidar_classes.ply,1,262
valve_0436_lidar_classes.ply,2,160
valve_0436_lidar_classes.ply,3,394
valve_0436_lidar_classes.ply,4,333
valve_0436_lidar_classes.ply,5,191
valve_0436_lidar_classes.ply,6,749
valve_0436_lidar_classes.ply,7,122
valve_0436_lidar_classes.ply,8,170
valve_0436_lidar_classes.ply,9,269
valve_0436_lidar_classes.ply,10,286
valve_0436_lidar_classes.ply,11,406
valve_0436_lidar_classes.ply,12,511
valve_0436_lidar_classes.ply,13,975
valve_0437_lidar_classes.ply,0,1049
valve_0437_lidar_classes.ply,1,217
valve_0437_lidar_classes.ply,2,163
valve_0437_lidar_classes.ply,3,351
valve_0437_lidar_classes.ply,4,321
valve_0437_lidar_classes.ply,5,140
valve_0437_lidar_classes.ply,6,760
valve_0437_lidar_classes.ply,7,139
valve_0437_lidar_classes.ply,8,115
valve_0437_lidar_classes.ply,9,250
valve_0437_lidar_classes.ply,10,247
valve_0437_lidar_classes.ply,11,397
valve_0437_lidar_classes.ply,12,517
valve_0437_lidar_classes.ply,13,1010
valve_0438_lidar_classes.ply,0,956
valve_0438_lidar_classes.ply,1,211
valve_0438_lidar_classes.ply,2,181
valve_0438_lidar_classes.ply,3,386
valve_0438_lidar_classes.ply,4,377
valve_0438_lidar_classes.ply,5,108
valve_0438_lidar_classes.ply,6,816
valve_0438_lidar_classes.ply,7,208
valve_0438_lidar_classes.ply,8,205
valve_0438_lidar_classes.ply,9,278
valve_0438_lidar_classes.ply,10,322
valve_0438_lidar_classes.ply,11,413
valve_0438_lidar_classes.ply,12,555
valve_0438_lidar_classes.ply,13,1022
valve_0439_lidar_classes.ply,0,883
valve_0439_lidar_classes.ply,1,241
valve_0439_lidar_classes.ply,2,154
valve_0439_lidar_classes.ply,3,361
valve_0439_lidar_classes.ply,4,323
valve_0439_lidar_classes.ply,5,138
valve_0439_lidar_classes.ply,6,752
valve_0439_lidar_classes.ply,7,146
valve_0439_lidar_classes.ply,8,108
valve_0439_lidar_classes.ply,9,263
valve_0439_lidar_classes.ply,10,304
valve_0439_lidar_classes.ply,11,328
valve_0439_lidar_classes.ply,12,494
valve_0439_lidar_classes.ply,13,1044
valve_0440_lidar_classes.ply,0,983
valve_0440_lidar_classes.ply,1,238
valve_0440_lidar_classes.ply,2,154
valve_0440_lidar_classes.ply,3,396
valve_0440_lidar_classes.ply,4,323
valve_0440_lidar_classes.ply,5,112
valve_0440_lidar_classes.ply,6,786
valve_0440_lidar_classes.ply,7,141
valve_0440_lidar_classes.ply,8,188
valve_0440_lidar_classes.ply,9,258
valve_0440_lidar_classes.ply,10,276
valve_0440_lidar_classes.ply,11,311
valve_0440_lidar_classes.ply,12,438
valve_0440_lidar_classes.ply,13,1066
valve_0441_lidar_classes.ply,0,939
valve_0441_lidar_classes.ply,1,251
valve_0441_lidar_classes.ply,2,194
valve_0441_lidar_classes.ply,3,367
valve_0441_lidar_classes.ply,4,266
valve_0441_lidar_classes.ply,5,111
valve_0441_lidar_classes.ply,6,806
valve_0441_lidar_classes.ply,7,229
valve_0441_lidar_classes.ply,8,134
valve_0441_lidar_classes.ply,9,229
valve_0441_lidar_classes.ply,10,314
valve_0441_lidar_classes.ply,11,358
valve_0441_lidar_classes.ply,12,476
valve_0441_lidar_classes.ply,13,1034
valve_0442_lidar_classes.ply,0,976
valve_0442_lidar_classes.ply,1,236
valve_0442_lidar_classes.ply,2,183
valve_0442_lidar_classes.ply,3,388
valve_0442_lidar_classes.ply,4,309
valve_0442_lidar_classes.ply,5,145
valve_0442_lidar_classes.ply,6,820
valve_0442_lidar_classes.ply,7,226
valve_0442_lidar_classes.ply,8,124
valve_0442_lidar_classes.ply,9,208
valve_0442_lidar_classes.ply,10,303
valve_0442_lidar_classes.ply,11,366
valve_0442_lidar_classes.ply,12,535
valve_0442_lidar_classes.ply,13,986
valve_0443_lidar_classes.ply,0,954
valve_0443_lidar_classes.ply,1,237
valve_0443_lidar_classes.ply,2,155
valve_0443_lidar_classes.ply,3,403
valve_0443_lidar_classes.ply,4,336
valve_0443_lidar_classes.ply,5,117
valve_0443_lidar_classes.ply,6,753
valve_0443_lidar_classes.ply,7,113
valve_0443_lidar_classes.ply,8,209
valve_0443_lidar_classes.ply,9,297
valve_0443_lidar_classes.ply,10,224
valve_0443_lidar_classes.ply,11,353
valve_0443_lidar_classes.ply,12,457
valve_0443_lidar_classes.ply,13,1058
valve_0444_lidar_classes.ply,0,1098
valve_0444_lidar_classes.ply,1,234
valve_0444_lidar_classes.ply,2,165
valve_0444_lidar_classes.ply,3,359
valve_0444_lidar_classes.ply,4,380
valve_0444_lidar_classes.ply,5,135
valve_0444_lidar_classes.ply,6,776
valve_0444_lidar_classes.ply,7,120
valve_0444_lidar_classes.ply,8,194
valve_0444_lidar_classes.ply,9,293
valve_0444_lidar_classes.ply,10,252
valve_0444_lidar_classes.ply,11,371
valve_0444_lidar_classes.ply,12,555
valve_0444_lidar_classes.ply,13,1009
valve_0445_lidar_classes.ply,0,994
valve_0445_lidar_classes.ply,1,233
valve_0445_lidar_classes.ply,2,173
valve_0445_lidar_classes.ply,3,407
valve_0445_lidar_classes.ply,4,307
valve_0445_lidar_classes.ply,5,147
valve_0445_lidar_classes.ply,6,807
valve_0445_lidar_classes.ply,7,200
valve_0445_lidar_classes.ply,8,124
valve_0445_lidar_classes.ply,9,287
valve_0445_lidar_classes.ply,10,238
valve_0445_lidar_classes.ply,11,306
valve_0445_lidar_classes.ply,12,587
valve_0445_lidar_classes.ply,13,1094
valve_0446_lidar_classes.ply,0,1101
valve_0446_lidar_classes.ply,1,244
valve_0446_lidar_classes.ply,2,163
valve_0446_lidar_classes.ply,3,374
valve_0446_lidar_classes.ply,4,309
valve_0446_lidar_classes.ply,5,142
valve_0446_lidar_classes.ply,6,738
valve_0446_lidar_classes.ply,7,131
valve_0446_lidar_classes.ply,8,204
valve_0446_lidar_classes.ply,9,305
valve_0446_lidar_classes.ply,10,251
valve_0446_lidar_classes.ply,11,380
valve_0446_lidar_classes.ply,12,471
valve_0446_lidar_classes.ply,13,1080
valve_0447_lidar_classes.ply,0,1028
valve_0447_lidar_classes.ply,1,251
valve_0447_lidar_classes.ply,2,146
valve_0447_lidar_classes.ply,3,374
valve_0447_lidar_classes.ply,4,315
valve_0447_lidar_classes.ply,5,149
valve_0447_lidar_classes.ply,6,835
valve_0447_lidar_classes.ply,7,192
valve_0447_lidar_classes.ply,8,142
valve_0447_lidar_classes.ply,9,248
valve_0447_lidar_classes.ply,10,263
valve_0447_lidar_classes.ply,11,354
valve_0447_lidar_classes.ply,12,487
valve_0447_lidar_classes.ply,13,1131
valve_0448_lidar_classes.ply,0,1100
valve_0448_lidar_classes.ply,1,217
valve_0448_lidar_classes.ply,2,157
valve_0448_lidar_classes.ply,3,373
valve_0448_lidar_classes.ply,4,312
valve_0448_lidar_classes.ply,5,104
valve_0448_lidar_classes.ply,6,825
valve_0448_lidar_classes.ply,7,112
valve_0448_lidar_classes.ply,8,189
valve_0448_lidar_classes.ply,9,325
valve_0448_lidar_classes.ply,10,278
valve_0448_lidar_classes.ply,11,336
valve_0448_lidar_classes.ply,12,439
valve_0448_lidar_classes.ply,13,1031
valve_0449_lidar_classes.ply,0,1037
valve_0449_lidar_classes.ply,1,221
valve_0449_lidar_classes.ply,2,156
valve_0449_lidar_classes.ply,3,389
valve_0449_lidar_classes.ply,4,348
valve_0449_lidar_classes.ply,5,174
valve_0449_lidar_classes.ply,6,762
valve_0449_lidar_classes.ply,7,201
valve_0449_lidar_classes.ply,8,243
valve_0449_lidar_classes.ply,9,272
valve_0449_lidar_classes.ply,10,266
valve_0449_lidar_classes.ply,11,348
valve_0449_lidar_classes.ply,12,593
valve_0449_lidar_classes.ply,13,995
valve_0450_lidar_classes.ply,0,1037
valve_0450_lidar_classes.ply,1,218
valve_0450_lidar_classes.ply,2,173
valve_0450_lidar_classes.ply,3,405
valve_0450_lidar_classes.ply,4,294
valve_0450_lidar_classes.ply,5,111
valve_0450_lidar_classes.ply,6,822
valve_0450_lidar_classes.ply,7,125
valve_0450_lidar_classes.ply,8,216
valve_0450_lidar_classes.ply,9,310
valve_0450_lidar_classes.ply,10,251
valve_0450_lidar_classes.ply,11,321
valve_0450_lidar_classes.ply,12,501
valve_0450_lidar_classes.ply,13,998
valve_0451_lidar_classes.ply,0,952
valve_0451_lidar_classes.ply,1,272
valve_0451_lidar_classes.ply,2,155
valve_0451_lidar_classes.ply,3,359
valve_0451_lidar_classes.ply,4,341
valve_0451_lidar_classes.ply,5,146
valve_0451_lidar_classes.ply,6,799
valve_0451_lidar_classes.ply,7,169
valve_0451_lidar_classes.ply,8,184
valve_0451_lidar_classes.ply,9,247
valve_0451_lidar_classes.ply,10,272
valve_0451_lidar_classes.ply,11,332
valve_0451_lidar_classes.ply,12,405
valve_0451_lidar_classes.ply,13,1023
valve_0453_lidar_classes.ply,0,923
valve_0453_lidar_classes.ply,1,207
valve_0453_lidar_classes.ply,2,193
valve_0453_lidar_classes.ply,3,376
valve_0453_lidar_classes.ply,4,349
valve_0453_lidar_classes.ply,5,151
valve_0453_lidar_classes.ply,6,747
valve_0453_lidar_classes.ply,7,140
valve_0453_lidar_classes.ply,8,143
valve_0453_lidar_classes.ply,9,265
valve_0453_lidar_classes.ply,10,219
valve_0453_lidar_classes.ply,11,345
valve_0453_lidar_classes.ply,12,510
valve_0453_lidar_classes.ply,13,972
valve_0454_lidar_classes.ply,0,1049
valve_0454_lidar_classes.ply,1,234
valve_0454_lidar_classes.ply,2,167
valve_0454_lidar_classes.ply,3,402
valve_0454_lidar_classes.ply,4,334
valve_0454_lidar_classes.ply,5,192
valve_0454_lidar_classes.ply,6,745
valve_0454_lidar_classes.ply,7,134
valve_0454_lidar_classes.ply,8,187
valve_0454_lidar_classes.ply,9,268
valve_0454_lidar_classes.ply,10,257
valve_0454_lidar_classes.ply,11,439
valve_0454_lidar_classes.ply,12,412
valve_0454_lidar_classes.ply,13,1024
valve_0455_lidar_classes.ply,0,940
valve_0455_lidar_classes.ply,1,245
valve_0455_lidar_classes.ply,2,165
valve_0455_lidar_classes.ply,3,366
valve_0455_lidar_classes.ply,4,380
valve_0455_lidar_classes.ply,5,161
valve_0455_lidar_classes.ply,6,711
valve_0455_lidar_classes.ply,7,152
valve_0455_lidar_classes.ply,8,201
valve_0455_lidar_classes.ply,9,261
valve_0455_lidar_classes.ply,10,264
valve_0455_lidar_classes.ply,11,386
valve_0455_lidar_classes.ply,12,562
valve_0455_lidar_classes.ply,13,985
valve_0456_lidar_classes.ply,0,946
valve_0456_lidar_classes.ply,1,270
valve_0456_lidar_classes.ply,2,160
valve_0456_lidar_classes.ply,3,375
valve_0456_lidar_classes.ply,4,320
valve_0456_lidar_classes.ply,5,112
valve_0456_lidar_classes.ply,6,838
valve_0456_lidar_classes.ply,7,162
valve_0456_lidar_classes.ply,8,167
valve_0456_lidar_classes.ply,9,271
valve_0456_lidar_classes.ply,10,291
valve_0456_lidar_classes.ply,11,331
valve_0456_lidar_classes.ply,12,431
valve_0456_lidar_classes.ply,13,1042
valve_0457_lidar_classes.ply,0,1096
valve_0457_lidar_classes.ply,1,234
valve_0457_lidar_classes.ply,2,170
valve_0457_lidar_classes.ply,3,353
valve_0457_lidar_classes.ply,4,315
valve_0457_lidar_classes.ply,5,115
valve_0457_lidar_classes.ply,6,773
valve_0457_lidar_classes.ply,7,109
valve_0457_lidar_classes.ply,8,202
valve_0457_lidar_classes.ply,9,314
valve_0457_lidar_classes.ply,10,201
valve_0457_lidar_classes.ply,11,370
valve_0457_lidar_classes.ply,12,465
valve_0457_lidar_classes.ply,13,1022
valve_0458_lidar_classes.ply,0,1144
valve_0458_lidar_classes.ply,1,224
valve_0458_lidar_classes.ply,2,139
valve_0458_lidar_classes.ply,3,382
valve_0458_lidar_classes.ply,4,333
valve_0458_lidar_classes.ply,5,118
valve_0458_lidar_classes.ply,6,792
valve_0458_lidar_classes.ply,7,125
valve_0458_lidar_classes.ply,8,217
valve_0458_lidar_classes.ply,9,305
valve_0458_lidar_classes.ply,10,247
valve_0458_lidar_classes.ply,11,366
valve_0458_lidar_classes.ply,12,427
valve_0458_lidar_classes.ply,13,983
valve_0459_lidar_classes.ply,0,1065
valve_0459_lidar_classes.ply,1,230
valve_0459_lidar_classes.ply,2,161
valve_0459_lidar_classes.ply,3,372
valve_0459_lidar_classes.ply,4,261
valve_0459_lidar_classes.ply,5,131
valve_0459_lidar_classes.ply,6,726
valve_0459_lidar_classes.ply,7,160
valve_0459_lidar_classes.ply,8,148
valve_0459_lidar_classes.ply,9,243
valve_0459_lidar_classes.ply,10,284
valve_0459_lidar_classes.ply,11,305
valve_0459_lidar_classes.ply,12,593
valve_0459_lidar_classes.ply,13,1146
valve_0460_lidar_classes.ply,0,1044
valve_0460_lidar_classes.ply,1,250
valve_0460_lidar_classes.ply,2,147
valve_0460_lidar_classes.ply,3,375
valve_0460_lidar_classes.ply,4,389
valve_0460_lidar_classes.ply,5,156
valve_0460_lidar_classes.ply,6,760
valve_0460_lidar_classes.ply,7,140
valve_0460_lidar_classes.ply,8,133
valve_0460_lidar_classes.ply,9,250
valve_0460_lidar_classes.ply,10,275
valve_0460_lidar_classes.ply,11,420
valve_0460_lidar_classes.ply,12,460
valve_0460_lidar_classes.ply,13,900
valve_0461_lidar_classes.ply,0,960
valve_0461_lidar_classes.ply,1,219
valve_0461_lidar_classes.ply,2,167
valve_0461_lidar_classes.ply,3,422
valve_0461_lidar_classes.ply,4,341
valve_0461_lidar_classes.ply,5,142
valve_0461_lidar_classes.ply,6,786
